3.091204716619819770e+00 4.091282733272110228e+00 -1.000000000000000000e+00
1.053029690977453692e+00 1.613650467763060758e+00 -1.000000000000000000e+00
7.035084257978363453e-01 5.409834303341541251e+00 -1.000000000000000000e+00
4.727836168579919729e+00 5.204556284556135282e+00 -1.000000000000000000e+00
3.794827639348401060e+00 3.976421096400940325e+00 -1.000000000000000000e+00
1.816572852666985094e+00 4.916363610535479545e+00 -1.000000000000000000e+00
1.876673199448861462e+00 2.335964530415894469e+00 -1.000000000000000000e+00
2.621641429631440978e+00 2.208384728503663741e+00 -1.000000000000000000e+00
3.859548109180373388e+00 2.769211004514414931e+00 -1.000000000000000000e+00
2.934338971895207759e+00 2.791363765267843799e+00 -1.000000000000000000e+00
4.346868570114049923e+00 2.393047202642876847e+00 -1.000000000000000000e+00
2.825751786355367834e+00 3.424051421031722775e+00 -1.000000000000000000e+00
1.354009895176238043e+00 2.516459050034709932e+00 -1.000000000000000000e+00
3.535468250015762148e+00 4.166140486373716811e+00 -1.000000000000000000e+00
3.161683108745080073e+00 2.327166072926450724e+00 -1.000000000000000000e+00
4.442524131683404320e+00 2.778519389068175638e+00 -1.000000000000000000e+00
3.031264313686146572e+00 3.181929588030103950e+00 -1.000000000000000000e+00
2.937071270134204326e+00 2.458431540013072514e+00 -1.000000000000000000e+00
3.474518417884951305e+00 1.835408827876522819e+00 -1.000000000000000000e+00
2.499090609428573195e+00 2.591439040892503876e+00 -1.000000000000000000e+00
2.065651642830539370e+00 3.084510154016447459e+00 -1.000000000000000000e+00
3.143691018007947591e+00 3.075549441335658329e+00 -1.000000000000000000e+00
2.844354903583477867e+00 3.550850056306325442e+00 -1.000000000000000000e+00
4.702029955670745665e+00 4.006093702544570867e+00 -1.000000000000000000e+00
-1.349197676206337349e-01 4.139533500293888224e+00 -1.000000000000000000e+00
1.130200641397966388e+00 1.220886963856231411e+00 -1.000000000000000000e+00
3.127762897292504007e+00 1.648982240197280458e+00 -1.000000000000000000e+00
4.553967198927904469e+00 3.696965751427585989e+00 -1.000000000000000000e+00
2.188538847429630341e+00 1.356749071120845196e+00 -1.000000000000000000e+00
3.330658868237932335e+00 4.224956267656762243e+00 -1.000000000000000000e+00
3.096171568622998915e+00 4.876815420280648183e+00 -1.000000000000000000e+00
3.533780584411739589e+00 3.798360041018065569e+00 -1.000000000000000000e+00
2.693925500286048269e+00 3.377973887291521926e+00 -1.000000000000000000e+00
2.773521953358448311e+00 1.114255457336933652e+00 -1.000000000000000000e+00
5.472510974668708172e+00 2.853143412822553238e+00 -1.000000000000000000e+00
3.115649197699319028e+00 4.330430622301427945e+00 -1.000000000000000000e+00
3.109594712353532575e+00 3.215479071956887758e+00 -1.000000000000000000e+00
3.429070087750399232e+00 1.848734384096533567e+00 -1.000000000000000000e+00
4.524753476736737667e+00 3.360535848505355805e+00 -1.000000000000000000e+00
2.389106977515647046e+00 3.930246033400851324e+00 -1.000000000000000000e+00
3.356513015242175602e+00 2.047839404704392852e+00 -1.000000000000000000e+00
3.151927786254897335e+00 3.000634885971322330e+00 -1.000000000000000000e+00
3.335023227638855392e+00 3.374799387943267170e+00 -1.000000000000000000e+00
3.713816157691089082e+00 1.799186520581312010e+00 -1.000000000000000000e+00
3.001381161155550092e+00 2.078539973061031887e+00 -1.000000000000000000e+00
3.496227866094204106e+00 1.668333331160266830e+00 -1.000000000000000000e+00
8.094295119027750118e-01 2.563927935205629449e+00 -1.000000000000000000e+00
5.545087217420564762e+00 4.150081277348125042e+00 -1.000000000000000000e+00
3.084445466786589041e+00 5.486247795098786462e+00 -1.000000000000000000e+00
2.805644597387134898e+00 2.813786652458514226e+00 -1.000000000000000000e+00
8.538628571904616216e-01 3.073787016637721248e-01 -1.000000000000000000e+00
-3.072242118828866886e+00 -3.468847667413895941e+00 -1.000000000000000000e+00
-3.065438905823269611e+00 -1.947388886069477465e+00 -1.000000000000000000e+00
-4.309633224806230345e+00 -3.668726402135155773e+00 -1.000000000000000000e+00
-1.658625929657297826e+00 -4.686431565772770647e-01 -1.000000000000000000e+00
-4.840548539924380833e+00 -2.594958826950735542e+00 -1.000000000000000000e+00
-1.367699471470079198e+00 -3.222739144349888285e+00 -1.000000000000000000e+00
-3.577799163359741019e+00 -1.757824239593109850e+00 -1.000000000000000000e+00
-3.553471098582417387e+00 -3.722689421250031216e+00 -1.000000000000000000e+00
-3.571549644501651244e+00 -4.390003167526202787e+00 -1.000000000000000000e+00
-5.395213140350380243e+00 -1.845983524094644723e+00 -1.000000000000000000e+00
-1.311904962876353054e+00 -2.776214381184703761e+00 -1.000000000000000000e+00
-3.201615511304275241e+00 -2.500354893211460983e+00 -1.000000000000000000e+00
-3.181338100342320008e+00 -4.749815261300948777e+00 -1.000000000000000000e+00
-4.210417233638465540e+00 -2.575758483894375672e+00 -1.000000000000000000e+00
-3.388801614498692771e+00 -4.556535787002991889e+00 -1.000000000000000000e+00
-4.439209076464276649e+00 -2.051072688878755379e+00 -1.000000000000000000e+00
-4.526532199690052494e+00 -1.863129928709494232e+00 -1.000000000000000000e+00
-2.515474335569930275e+00 -4.001836611887060080e+00 -1.000000000000000000e+00
-3.318454848112057487e+00 -2.841873901507259603e+00 -1.000000000000000000e+00
-2.639139891259672854e+00 -2.744541673835676487e+00 -1.000000000000000000e+00
-1.573941999148508630e+00 -2.072749286263391610e+00 -1.000000000000000000e+00
-3.510563464027476321e+00 -3.171567143335890737e+00 -1.000000000000000000e+00
-3.910395997115742261e+00 -3.522880869067551046e+00 -1.000000000000000000e+00
-2.926009866991216679e+00 -5.346783062762282768e+00 -1.000000000000000000e+00
9.974579925948849624e-02 -4.638016634828154294e-02 1.000000000000000000e+00
-2.476361385174247753e-01 -1.305369116405490360e+00 1.000000000000000000e+00
-5.762990016503238833e-01 -7.644703260434628778e-01 1.000000000000000000e+00
-6.074934923552758465e-02 -2.434482426597175841e+00 1.000000000000000000e+00
-3.309867303730678056e-01 4.726413793590986678e-01 1.000000000000000000e+00
-8.851684095742945457e-01 -9.440264620320258926e-01 1.000000000000000000e+00
7.345735390650363072e-01 2.642942924542187377e+00 1.000000000000000000e+00
6.117579919092959173e-01 6.576605158565311804e-01 1.000000000000000000e+00
4.604598056492759800e-02 7.702626261693160670e-01 1.000000000000000000e+00
5.930527260774430820e-01 -9.334435787668554640e-01 1.000000000000000000e+00
3.754332472347852723e-01 9.197907696700851066e-01 1.000000000000000000e+00
-7.141375176934018354e-01 3.745060750115762893e-01 1.000000000000000000e+00
1.257198909147997146e+00 9.761035267318021180e-01 1.000000000000000000e+00
-2.221820770167100625e-02 2.065936279160312861e+00 1.000000000000000000e+00
1.031906554860005931e+00 -2.493347042337718533e-01 1.000000000000000000e+00
-1.969055923948488829e+00 -3.269683185329272379e-01 1.000000000000000000e+00
1.339391459448759925e-01 -3.811893912210538304e-01 1.000000000000000000e+00
2.482504315071416834e-02 1.638110300935882613e+00 1.000000000000000000e+00
8.196828952627496223e-01 1.346494778445817220e+00 1.000000000000000000e+00
