4.408127031180999467e-01 2.754354185914625219e+00 1.000000000000000000e+00
4.488191055114842953e+00 2.886960034110206408e+00 1.000000000000000000e+00
-1.425434295547145958e+00 1.087134202337226796e+00 -1.000000000000000000e+00
-9.464228800564988831e-02 -2.428386578220308234e+00 -1.000000000000000000e+00
-1.584793576484381905e+00 -1.117380694256832063e-01 -1.000000000000000000e+00
2.078348336994773948e+00 2.775595203910245168e+00 1.000000000000000000e+00
2.202447898288691697e+00 1.047697583866390225e+00 1.000000000000000000e+00
-2.214406145581527596e+00 -2.003295611048048652e+00 -1.000000000000000000e+00
1.033070739855588283e+00 -6.808053585059624657e-01 -1.000000000000000000e+00
-9.072453958074030433e-01 -2.324897443886004833e+00 -1.000000000000000000e+00
5.327475895202464784e-01 -7.961195261804442369e-01 -1.000000000000000000e+00
2.337307903452367164e+00 1.470678893075673788e+00 1.000000000000000000e+00
-2.119807837807423656e+00 3.266633408145369621e-01 -1.000000000000000000e+00
-2.576402587092724517e+00 -1.256765413853958346e+00 -1.000000000000000000e+00
-2.956922697681837242e+00 4.196993822727900225e-01 -1.000000000000000000e+00
1.230862755814539966e+00 1.740473979055322307e+00 1.000000000000000000e+00
-2.822311797037315717e+00 1.206250433651135268e+00 -1.000000000000000000e+00
-2.144098056195954172e+00 5.289176198519117689e-01 -1.000000000000000000e+00
3.502550190831618337e+00 2.590379571017915161e+00 1.000000000000000000e+00
1.197281793895178748e+00 1.673332558003749471e+00 1.000000000000000000e+00
1.683108343457687894e+00 3.140962649095478731e+00 1.000000000000000000e+00
1.939129230051414021e+00 2.083364760881167399e+00 1.000000000000000000e+00
-1.524887846034238770e+00 1.755986701157019159e+00 -1.000000000000000000e+00
1.516613480267403835e+00 1.447731975332363419e+00 1.000000000000000000e+00
2.055648763792790046e-01 4.052791107103149715e-01 -1.000000000000000000e+00
-1.925098114264131244e+00 -3.053757673497806913e+00 -1.000000000000000000e+00
2.271899052050428747e+00 2.355493649126509936e+00 1.000000000000000000e+00
-1.901563760874688924e+00 5.646186055635137313e-01 -1.000000000000000000e+00
4.278507641993205546e-01 1.706167770400550898e+00 1.000000000000000000e+00
1.289982767990140111e+00 2.123300275479191868e-01 1.000000000000000000e+00
1.532058275832172578e+00 1.942455148515306984e+00 1.000000000000000000e+00
2.709784757041033831e+00 1.074683131799124336e+00 1.000000000000000000e+00
2.794431807491777331e+00 2.287394248813122477e+00 1.000000000000000000e+00
-2.702156334257330261e+00 -1.655146346311243910e+00 -1.000000000000000000e+00
-2.430793435824877058e+00 -1.428147777131624885e+00 -1.000000000000000000e+00
2.217717838405949937e+00 3.541739592541630621e+00 1.000000000000000000e+00
-1.486900974339151471e+00 -7.345826992383858167e-01 -1.000000000000000000e+00
1.700480429353075751e+00 2.473974285964842590e+00 1.000000000000000000e+00
-1.978289111239935227e+00 -5.721890150706843148e-02 -1.000000000000000000e+00
-7.343588987938629575e-01 -1.582030137003564541e+00 -1.000000000000000000e+00
2.976889303691058863e+00 -4.740302856125371278e-01 1.000000000000000000e+00
5.870388019846564109e-01 8.853665376971635581e-01 1.000000000000000000e+00
2.826656772219718672e+00 3.512161973909428525e+00 1.000000000000000000e+00
-6.747598100881532224e-01 3.145869800367429026e-01 -1.000000000000000000e+00
2.279020162605780442e-01 -8.546206323822969075e-02 -1.000000000000000000e+00
3.490630060749762009e-01 -1.638012947383325812e+00 -1.000000000000000000e+00
1.467315383809219442e+00 1.482477238078130588e+00 1.000000000000000000e+00
-2.597351922391806234e+00 -4.277801757159150897e-01 -1.000000000000000000e+00
2.068209651146074801e+00 4.031569116717266255e-01 1.000000000000000000e+00
1.578575007962623511e+00 2.430974201121483880e+00 1.000000000000000000e+00
