9.762700785464950570e-01 4.303787327448389988e+00 1.963332415684107435e+00
2.055267521432877942e+00 8.976636599379368420e-01 -5.338694209133960644e-01
-1.526904013221905387e+00 2.917882261333122784e+00 -4.359742159431874153e-01
-1.248255774746150237e+00 7.835460015641594111e+00 2.359080304348880830e+00
9.273255210020586503e+00 -2.331169623484445452e+00 8.439161108598680627e-02
5.834500761653291789e+00 5.778983950580887097e-01 2.091232999297913064e+00
1.360891221878645752e+00 8.511932765853220673e+00 2.037537926111720132e+00
-8.579278836042261602e+00 -8.257414005969184956e+00 -3.938582505831085268e+00
-9.595632051193485168e+00 6.652396910958760401e+00 -2.549416786446824013e+00
5.563135018997009240e+00 7.400242964936381895e+00 2.905598805131641260e+00
9.572366844655281426e+00 5.983171284334471096e+00 2.157826752418726901e+00
-7.704127549413630760e-01 5.610583525729108345e+00 9.185454790092066890e-01
-7.634511482621335610e+00 2.798420426550476847e+00 -2.566143475658781092e+00
-7.132934251819071925e+00 8.893378340991677788e+00 -1.613014220740624394e+00
4.369664350014339504e-01 -1.706761200189529148e+00 -2.784549014635337993e+00
-4.708887757907460170e+00 5.484673788684332862e+00 -1.891647072865217716e+00
-8.769933556690290288e-01 1.368678977372969285e+00 -9.813674154383020820e-01
-9.624203991272896275e+00 2.352709941517542092e+00 -2.718002473405072728e+00
2.241914454448428629e+00 2.338679937495138361e+00 1.627327228389746416e+00
8.874961570292484225e+00 3.636405982069668141e+00 2.439500409162635997e+00
-2.809841988524279799e+00 -1.259360924013170902e+00 -3.426506808937671344e+00
3.952623918545297599e+00 -8.795490567414603333e+00 -1.703336114978144300e+00
3.335334308913353141e+00 3.412757392363188202e+00 2.150968218099991169e+00
-5.792348778523182418e+00 -7.421474046902933885e+00 -2.102699144165712575e+00
-3.691432981516323153e+00 -2.725784581147547847e+00 -2.419536353704165421e+00
1.403935408357593673e+00 -1.227969730753592614e+00 -2.348508300250051750e-01
9.767476761184525458e+00 -7.959103785039438606e+00 -5.531024067975411906e-01
-5.822464878103305708e+00 -6.773809642300074429e+00 -3.628882003542594603e+00
3.062166509307967743e+00 -4.934167949204358194e+00 -1.918036378269587505e-01
-6.737845428738751252e-01 -5.111488159967945144e+00 -3.730291207188658476e+00
-6.820608327089605183e+00 -7.792497176713897744e+00 -3.056933468579085655e+00
3.126591789305468438e+00 -7.236340973027724388e+00 -2.853495050741163830e+00
-6.068352766398930065e+00 -2.625496586780718289e+00 -2.086334681287651094e+00
6.419864596958703373e+00 -8.057974484138775040e+00 -5.701483516993421929e-02
6.758898149976076297e+00 -8.078031842120738659e+00 -5.380231283764542738e-01
9.529189300267915996e+00 -6.269759670459684742e-01 8.587788502962618864e-01
9.535221763806742246e+00 2.096910394900920238e+00 1.258089056270430550e+00
4.785271587966033024e+00 -9.216244154913585618e+00 -1.878509107371834297e+00
